"ObjNAME","ObjTYPE","ObjREFERENCE"
"=1140875506/47076","SCFITT","/ASBJ-2""-CPS-400499-BX1/B01","SCBRAN"
"=1140875506/47086","SCFITT","/ASBJ-2""-CPS-400499-BX1/B01","SCBRAN"
"=1140875506/19025","SCFITT","/ASBJ-ILINE-0410-0001/B02","SCBRAN"
"=1140875506/19179","SCFITT","/ASBJ-ILINE-0410-0002/B02","SCBRAN"
"=1140924658/608","SCFITT","/=1140924658/647/B01","SCBRAN"
"=1140924658/610","SCFITT","/=1140924658/651/B01","SCBRAN"
"=1140924658/612","SCFITT","/=1140924658/690/B06","SCBRAN"
"=1140924658/614","SCFITT","/=1140924658/690/B04","SCBRAN"
"=1140924658/616","SCFITT","/=1140924658/690/B05","SCBRAN"
"=1140924658/618","SCFITT","/=1140924658/690/B01","SCBRAN"
"=1140924658/620","SCFITT","/=1140924658/690/B03","SCBRAN"
"=1140924658/622","SCFITT","/=1140924658/690/B02","SCBRAN"
"=1140924658/627","SCFITT","/=1140924658/604/B02","SCBRAN"
"=1140924658/629","SCFITT","/=1140924658/641/B01","SCBRAN"
"=1140924658/660","SCFITT","/=1140924658/675/B01","SCBRAN"
"=1140924658/666","SCFITT","/=1140924658/662/B02","SCBRAN"
"=1140924658/668","SCFITT","/=1140924658/656/B01","SCBRAN"
"=1140924658/717","SCFITT","/=1140924658/690/B07","SCBRAN"
"=1140924658/719","SCFITT","/=1140924658/690/B08","SCBRAN"
"=1140924658/960","SCFITT","/=1140924658/1001/B01","SCBRAN"
"=1140924658/962","SCFITT","/=1140924658/1005/B01","SCBRAN"
"=1140924658/964","SCFITT","/=1140924658/1044/B06","SCBRAN"
"=1140924658/966","SCFITT","/=1140924658/1044/B04","SCBRAN"
"=1140924658/968","SCFITT","/=1140924658/1044/B05","SCBRAN"
"=1140924658/970","SCFITT","/=1140924658/1044/B01","SCBRAN"
"=1140924658/972","SCFITT","/=1140924658/1044/B03","SCBRAN"
"=1140924658/974","SCFITT","/=1140924658/1044/B02","SCBRAN"
"=1140924658/981","SCFITT","/=1140924658/956/B02","SCBRAN"
"=1140924658/983","SCFITT","/=1140924658/995/B01","SCBRAN"
"=1140924658/1014","SCFITT","/=1140924658/1029/B01","SCBRAN"
"=1140924658/1020","SCFITT","/=1140924658/1016/B02","SCBRAN"
"=1140924658/1022","SCFITT","/=1140924658/1010/B01","SCBRAN"
"=1140924658/1071","SCFITT","/=1140924658/1044/B07","SCBRAN"
"=1140924658/1073","SCFITT","/=1140924658/1044/B08","SCBRAN"
"=1140867314/89183","SCFITT","/ASBJ-8""-GPS-400405-AX2/B01","SCBRAN"
"=1140883698/67216","SCFITT","/ASBJ-10""-GPS-400406-AX2/B01","SCBRAN"
"=1140891890/10703","SCFITT","/ASBJ-ILINE-0411-0001/B01","SCBRAN"
"=1140875506/46196","SCFITT","Unconnected"
"=1140875506/46216","SCFITT","Unconnected"
"=1140867314/192662","SCFITT","/ASBJ-ILINE-0411-0001/B24","SCBRAN"
"=1140867314/192705","SCFITT","/ASBJ-ILINE-0411-0001/B25","SCBRAN"
"=1140891890/40462","SCFITT","/ASBJ-4""-WOS-340071-BO1/B03","SCBRAN"
"=1140867314/88182","SCFITT","/ASBJ-4""-WOS-340071-BO1/B02","SCBRAN"
"=1140891890/40468","SCFITT","/ASBJ-4""-WOS-340071-BO1/B04","SCBRAN"
"=1140867314/88227","SCFITT","/=1140867314/88211/B04","SCBRAN"
"=1140867314/88232","SCFITT","/=1140867314/88211/B05","SCBRAN"
"=1140867314/88240","SCFITT","/=1140867314/88211/B03","SCBRAN"
"=1140867314/159260","SCFITT","/=1140867314/88211/B10","SCBRAN"
"=1140867314/88245","SCFITT","/=1140867314/88211/B06","SCBRAN"
"=1140867314/212253","SCFITT","/=1140867314/88211/B27","SCBRAN"
"=1140867314/88296","SCFITT","/=1140867314/88211/B19","SCBRAN"
"=1140875506/18602","SCFITT","/=1140867314/88211/B22","SCBRAN"
"=1140875506/18606","SCFITT","/=1140867314/88211/B31","SCBRAN"
"=1140867314/212257","SCFITT","/=1140867314/88211/B26","SCBRAN"
"=1140875506/18570","SCFITT","/=1140867314/88211/B18","SCBRAN"
"=1140867314/88352","SCFITT","/ASBJ-2""-WOS-340080-BO1/B01","SCBRAN"
"=1140875506/93270","SCFITT","/ASBJ-4""-WOS-340072-BO1/B06","SCBRAN"
"=1140867314/88376","SCFITT","/ASBJ-3""-WOS-340073-BO1/B01","SCBRAN"
"=1140867314/88380","SCFITT","/ASBJ-4""-WOS-340072-BO1/B08","SCBRAN"
"=1140867314/88382","SCFITT","/ASBJ-4""-WOS-340072-BO1/B02","SCBRAN"
"=1140867314/88470","SCFITT","/ASBJ-4""-WI-340075-ED1/B05","SCBRAN"
"=1140867314/88476","SCFITT","/ASBJ-4""-WI-340245-ED1/B01","SCBRAN"
"=1140867314/88528","SCFITT","/ASBJ-2""-WOS-340078-BO1/B01","SCBRAN"
"=1140867314/88536","SCFITT","/ASBJ-2""-WOS-340079-BO1/B03","SCBRAN"
"=1140867314/159223","SCFITT","/ASBJ-2""-WOS-340079-BO1/B02","SCBRAN"
"=1140867314/88560","SCFITT","/ASBJ-2""-WOS-340240-BO1/B01","SCBRAN"
"=1140867314/88127","SCFITT","/ASBJ-3""-DPS-501039-BO1/B03","SCBRAN"
"=1140875506/19677","SCFITT","/ASBJ-2""-DPS-500008-BO1/B01","SCBRAN"
"=1140875506/19671","SCFITT","/ASBJ-2""-DPS-500004-BO1/B01","SCBRAN"
"=1140867314/196231","SCFITT","/ASBJ-2""-DPS-500012-BO1/B01","SCBRAN"
"=1140867314/88131","SCFITT","/ASBJ-2""-DPS-500013-BO1/B01","SCBRAN"
"=1140867314/88659","SCFITT","/ASBJ-2""-WOS-340081-BO1/B03","SCBRAN"
"=1140867314/212241","SCFITT","/ASBJ-2""-WOS-340081-BO1/B04","SCBRAN"
"=1140908274/10310","SCFITT","/ASBJ-2""-WOS-340081-BO1/B02","SCBRAN"
"=1140867314/88593","SCFITT","/ASBJ-3""-FHS-400118-AD4/B03","SCBRAN"
"=1140867314/159211","SCFITT","/ASBJ-2""-DO-501564-BO1/B02","SCBRAN"
"=1140875506/58918","SCFITT","/ASBJ-3""-WI-350044-BD1/B01","SCBRAN"
"=1140867314/170801","SCFITT","/ASBJ-4""-WI-350056-BD1/B05","SCBRAN"
"=1140867314/36346","SCFITT","/ASBJ-3""-WI-350005-BD1/B01","SCBRAN"
"=1140867314/36348","SCFITT","/ASBJ-3""-WI-350004-BD1/B01","SCBRAN"
"=1140908274/10260","SCFITT","/ASBJ-3""-WI-350043-BD1/B01","SCBRAN"
"=1140867314/88856","SCFITT","/ASBJ-3""-WI-350005-BD1/B04","SCBRAN"
"=1140867314/88858","SCFITT","/ASBJ-3""-WI-350005-BD1/B03","SCBRAN"
"=1140867314/88860","SCFITT","/ASBJ-3""-WI-350005-BD1/B02","SCBRAN"
"=1140875506/90629","SCFITT","/ASBJ-8""-WI-350001-FD1/B04","SCBRAN"
"=1140867314/171123","SCFITT","/ASBJ-4""-WI-350049-ED1/B01","SCBRAN"
"=1140867314/230962","SCFITT","/ASBJ-4""-WI-350057-ED1/B01","SCBRAN"
"=1140867314/170723","SCFITT","/ASBJ-ILINE-0415-0001/B04","SCBRAN"
"=1140867314/170774","SCFITT","/ASBJ-ILINE-0415-0001/B06","SCBRAN"
"=1140867314/248545","SCFITT","/ASBJ-24""-WF-030001-AR1/B01","SCBRAN"
"=1140900082/12467","SCFITT","/ASBJ-20""-WF-030264-AR1/B01","SCBRAN"
"=1140867314/244091","SCFITT","/ASBJ-16""-WF-030265-AR1/B01","SCBRAN"
"=1140867314/245391","SCFITT","/ASBJ-18""-WF-030158-AR1/B03","SCBRAN"
"=1140883698/39387","SCFITT","/ASBJ-12""-WF-030182-AR1/B01","SCBRAN"
"=1140875506/52871","SCFITT","/ASBJ-8""-WF-030007-AR1/B01","SCBRAN"
"=1140867314/244238","SCFITT","/ASBJ-10""-WF-030089-AR1/B01","SCBRAN"
"=1140867314/244242","SCFITT","/ASBJ-10""-WF-030095-AR1/B01","SCBRAN"
"=1140867314/244250","SCFITT","/ASBJ-8""-WF-030083-AR1/B01","SCBRAN"
"=1140867314/244119","SCFITT","/ASBJ-8""-WF-030037-AR1/B01","SCBRAN"
"=1140867314/244123","SCFITT","/ASBJ-10""-WF-030036-AR1/B01","SCBRAN"
"=1140867314/244127","SCFITT","/ASBJ-10""-WF-030035-AR1/B01","SCBRAN"
"=1140867314/244158","SCFITT","/ASBJ-10""-WF-030041-AR1/B01","SCBRAN"
"=1140867314/244162","SCFITT","/ASBJ-10""-WF-030040-AR1/B01","SCBRAN"
"=1140867314/244166","SCFITT","/ASBJ-8""-WF-030039-AR1/B01","SCBRAN"
"=1140867314/244195","SCFITT","/ASBJ-10""-WF-030064-AR1/B01","SCBRAN"
"=1140867314/244203","SCFITT","/ASBJ-10""-WF-030058-AR1/B01","SCBRAN"
"=1140867314/244211","SCFITT","/ASBJ-8""-WF-030070-AR1/B01","SCBRAN"
"=1140867314/124440","SCFITT","/ASBJ-24""-WF-030006-AR1/B01","SCBRAN"
"=1140875506/52893","SCFITT","/ASBJ-4""-WF-030029-AR1/B01","SCBRAN"
"=1140900082/31089","SCFITT","/ASBJ-4""-WF-030030-AR1/B01","SCBRAN"
"=1140867314/124483","SCFITT","/ASBJ-4""-WF-030031-AR1/B01","SCBRAN"
"=1140867314/124485","SCFITT","/ASBJ-4""-WF-030032-AR1/B01","SCBRAN"
"=1140883698/44948","SCFITT","/ASBJ-4""-WF-030029-AR1/B02","SCBRAN"
"=1140867314/212837","SCFITT","/ASBJ-4""-WF-030015-AR1/B02","SCBRAN"
"=1140867314/124495","SCFITT","/ASBJ-1.5""-WF-030017-AR1/B01","SCBRAN"
"=1140867314/212861","SCFITT","/ASBJ-1.5""-WF-030016-AR1/B01","SCBRAN"
"=1140867314/244052","SCFITT","/ASBJ-4""-WF-030018-AR1/B02","SCBRAN"
"=1140883698/39317","SCFITT","/ASBJ-1.5""-WF-030019-AR1/B01","SCBRAN"
"=1140883698/39323","SCFITT","/ASBJ-1.5""-WF-030020-AR1/B01","SCBRAN"
"=1140867314/219931","SCFITT","/ASBJ-1.5""-WF-030178-AR1/B01","SCBRAN"
"=1140867314/219935","SCFITT","/ASBJ-1.5""-WF-030185-AR1/B01","SCBRAN"
"=1140867314/222199","SCFITT","/ASBJ-4""-WF-030025-AR1/B02","SCBRAN"
"=1140867314/244056","SCFITT","/ASBJ-4""-WF-030025-AR1/B03","SCBRAN"
"=1140867314/244034","SCFITT","/ASBJ-4""-WF-030003-AR1/B01","SCBRAN"
"=1140867314/124580","SCFITT","/ASBJ-4""-WF-030004-AR1/B01","SCBRAN"
"=1140867314/124582","SCFITT","/ASBJ-4""-WF-030005-AR1/B01","SCBRAN"
"=1140867314/124584","SCFITT","/ASBJ-4""-WF-030132-AR1/B01","SCBRAN"
"=1140883698/44930","SCFITT","/ASBJ-4""-WF-030002-AR1/B02","SCBRAN"
"=1140867314/124593","SCFITT","/ASBJ-4""-WF-030022-AR1/B01","SCBRAN"
"=1140867314/124595","SCFITT","/ASBJ-4""-WF-030023-AR1/B01","SCBRAN"
"=1140867314/124597","SCFITT","/ASBJ-4""-WF-030024-AR1/B01","SCBRAN"
"=1140867314/124599","SCFITT","/ASBJ-4""-WF-030176-AR1/B01","SCBRAN"
"=1140883698/44942","SCFITT","/ASBJ-4""-WF-030021-AR1/B02","SCBRAN"
"=1140867314/212893","SCFITT","/ASBJ-4""-WF-030012-AR1/B01","SCBRAN"
"=1140867314/124623","SCFITT","/ASBJ-4""-WF-030013-AR1/B01","SCBRAN"
"=1140867314/124625","SCFITT","/ASBJ-4""-WF-030014-AR1/B01","SCBRAN"
"=1140883698/44936","SCFITT","/ASBJ-4""-WF-030011-AR1/B02","SCBRAN"
"=1140867314/124514","SCFITT","/ASBJ-12""-WF-030164-AR1/B01","SCBRAN"
"=1140867314/124518","SCFITT","/ASBJ-18""-WF-030165-AR1/B01","SCBRAN"
"=1140867314/166597","SCFITT","/=1140867314/166546/B02","SCBRAN"
"=1140867314/166717","SCFITT","/=1140867314/166712/B02","SCBRAN"
"=1140867314/166753","SCFITT","/=1140867314/166749/B02","SCBRAN"
"=1140867314/166945","SCFITT","/=1140867314/166940/B02","SCBRAN"
"=1140867314/166979","SCFITT","/=1140867314/166975/B02","SCBRAN"
"=1140867314/167012","SCFITT","/=1140867314/167008/B02","SCBRAN"
"=1140867314/167046","SCFITT","/=1140867314/167041/B02","SCBRAN"
"=1140867314/167077","SCFITT","/=1140867314/167072/B02","SCBRAN"
"=1140867314/167112","SCFITT","/=1140867314/167107/B02","SCBRAN"
"=1140867314/167144","SCFITT","/=1140867314/167140/B02","SCBRAN"
"=1140867314/167188","SCFITT","/=1140867314/167183/B02","SCBRAN"
"=1140867314/167222","SCFITT","/=1140867314/167218/B02","SCBRAN"
"=1140867314/167257","SCFITT","/=1140867314/167253/B02","SCBRAN"
"=1140867314/167293","SCFITT","/=1140867314/167288/B02","SCBRAN"
"=1140867314/244234","SCFITT","/ASBJ-20""-WF-030266-AR1/B01","SCBRAN"
"=1140891890/31031","SCFITT","/ASBJ-16""-WF-030267-AR1/B01","SCBRAN"
"=1140875506/55749","SCFITT","/=1140875506/55728/B03","SCBRAN"
"=1140867314/125101","SCFITT","/ASBJ-16""-WF-030163-AR1/B01","SCBRAN"
"=1140867314/256450","SCFITT","/ASBJ-18""-WF-030165-AR1/B02","SCBRAN"
"=1140867314/125135","SCFITT","/ASBJ-ILINE-0904-01/B04","SCBRAN"
"=1140867314/125137","SCFITT","/ASBJ-ILINE-0904-01/B05","SCBRAN"
"=1140867314/125148","SCFITT","/ASBJ-ILINE-0904-01/B07","SCBRAN"
"=1140916466/3814","SCFITT","/=1140867314/125123/B02","SCBRAN"
"=1140867314/125349","SCFITT","/=1140867314/125340/B02","SCBRAN"
"=1140867314/125374","SCFITT","/=1140867314/125357/B02","SCBRAN"
"=1140900082/23951","SCFITT","/ASBJ-2""-AA-550010-AT1/B01","SCBRAN"
"=1140867314/125665","SCFITT","/ASBJ-4""-WF-030069-AK1/B01","SCBRAN"
"=1140875506/68251","SCFITT","/ASBJ-4""-WF-030109-AK1/B01","SCBRAN"
"=1140867314/130568","SCFITT","/ASBJ-3""-WF-030120-AK1/B10","SCBRAN"
"=1140891890/20379","SCFITT","/ASBJ-4""-WF-030114-AK1/B17","SCBRAN"
"=1140891890/21437","SCFITT","/ASBJ-4""-WF-030113-AK1/B17","SCBRAN"
"=1140875506/67746","SCFITT","/ASBJ-3""-WF-030121-AK1/B14","SCBRAN"
"=1140867314/125692","SCFITT","/ASBJ-8""-WF-030073-AK1/B01","SCBRAN"
"=1140867314/125706","SCFITT","/ASBJ-4""-WF-030063-AK1/B01","SCBRAN"
"=1140867314/125733","SCFITT","/ASBJ-8""-WF-030067-AK1/B01","SCBRAN"
"=1140867314/125747","SCFITT","/ASBJ-4""-WF-030057-AK1/B01","SCBRAN"
"=1140867314/125774","SCFITT","/ASBJ-8""-WF-030061-AK1/B01","SCBRAN"
"=1140867314/125829","SCFITT","/ASBJ-8""-WF-030045-AK1/B01","SCBRAN"
"=1140867314/212021","SCFITT","/ASBJ-4""-WF-030057-AK1/B01","SCBRAN"
"=1140867314/212015","SCFITT","/ASBJ-4""-WF-030063-AK1/B01","SCBRAN"
"=1140867314/212009","SCFITT","/ASBJ-4""-WF-030069-AK1/B01","SCBRAN"
"=1140867314/125856","SCFITT","/ASBJ-4""-WF-030049-AK1/B01","SCBRAN"
"=1140875506/98457","SCFITT","/ASBJ-2""-WF-030107-AK1/B01","SCBRAN"
"=1140875506/98469","SCFITT","/ASBJ-2""-WF-030108-AK1/B01","SCBRAN"
"=1140867314/214227","SCFITT","/ASBJ-3""-WF-030105-AK1/B13","SCBRAN"
"=1140867314/158479","SCFITT","/ASBJ-6""-WF-030112-AK1/B01","SCBRAN"
"=1140867314/126139","SCFITT","/ASBJ-4""-WF-030076-AK1/B01","SCBRAN"
"=1140867314/126141","SCFITT","/ASBJ-4""-WF-030082-AK1/B01","SCBRAN"
"=1140867314/126143","SCFITT","/ASBJ-4""-WF-030088-AK1/B01","SCBRAN"
"=1140867314/126145","SCFITT","/ASBJ-4""-WF-030094-AK1/B01","SCBRAN"
"=1140867314/126147","SCFITT","/ASBJ-4""-WF-030100-AK1/B01","SCBRAN"
"=1140867314/126159","SCFITT","/ASBJ-8""-WF-030045-AK1/B01","SCBRAN"
"=1140867314/258000","SCFITT","/ASBJ-8""-WF-030043-AK1/B02","SCBRAN"
"=1140867314/126167","SCFITT","/ASBJ-4""-WF-030100-AK1/B01","SCBRAN"
"=1140867314/126192","SCFITT","/ASBJ-6""-WF-030104-AK1/B01","SCBRAN"
"=1140867314/126218","SCFITT","/ASBJ-4""-WF-030094-AK1/B01","SCBRAN"
"=1140867314/126245","SCFITT","/ASBJ-8""-WF-030098-AK1/B01","SCBRAN"
"=1140867314/126271","SCFITT","/ASBJ-4""-WF-030088-AK1/B01","SCBRAN"
"=1140867314/126298","SCFITT","/ASBJ-8""-WF-030092-AK1/B01","SCBRAN"
"=1140867314/126324","SCFITT","/ASBJ-4""-WF-030082-AK1/B01","SCBRAN"
"=1140867314/214147","SCFITT","/ASBJ-6""-WF-030086-AK1/B01","SCBRAN"
"=1140875506/107429","SCFITT","/ASBJ-3""-WF-030128-AK1/B01","SCBRAN"
"=1140875506/107311","SCFITT","/ASBJ-3""-WF-030130-AK1/B01","SCBRAN"
"=1140867314/126419","SCFITT","/ASBJ-6""-WF-030126-AK1/B01","SCBRAN"
"=1140867314/126413","SCFITT","/ASBJ-4""-WF-030125-AK1/B01","SCBRAN"
"=1140867314/126411","SCFITT","/ASBJ-4""-WF-030124-AK1/B01","SCBRAN"
"=1140883698/32610","SCFITT","/ASBJ-3""-WF-030123-AK1/B01","SCBRAN"
"=1140867314/126407","SCFITT","/ASBJ-3""-WF-030122-AK1/B01","SCBRAN"
"=1140867314/158558","SCFITT","/ASBJ-6""-WF-030140-AK1/B01","SCBRAN"
"=1140867314/158599","SCFITT","/ASBJ-4""-WF-030139-AK1/B01","SCBRAN"
"=1140867314/126461","SCFITT","/ASBJ-6""-WF-030157-AK1/B01","SCBRAN"
"=1140867314/126463","SCFITT","/ASBJ-4""-WF-030153-AK1/B01","SCBRAN"
"=1140867314/126465","SCFITT","/ASBJ-4""-WF-030150-AK1/B01","SCBRAN"
"=1140875506/98571","SCFITT","/ASBJ-4""-WF-030152-AK1/B01","SCBRAN"
"=1140867314/239692","SCFITT","/ASBJ-4""-WF-030155-AK1/B01","SCBRAN"
"=1140867314/126479","SCFITT","/ASBJ-4""-WF-030154-AK1/B01","SCBRAN"
"=1140867314/126495","SCFITT","/ASBJ-8""-WF-030141-AK1/B01","SCBRAN"
"=1140867314/126497","SCFITT","/ASBJ-8""-WF-030142-AK1/B01","SCBRAN"
"=1140867314/126521","SCFITT","/ASBJ-4""-WF-030076-AK1/B01","SCBRAN"
"=1140867314/126548","SCFITT","/ASBJ-8""-WF-030080-AK1/B01","SCBRAN"
"=1140875506/90813","SCFITT","/ASBJ-1""-WF-030271-AK1/B01","SCBRAN"
"=1140875506/90871","SCFITT","/ASBJ-2""-WF-030107-AK1/B10","SCBRAN"
"=1140875506/90987","SCFITT","/ASBJ-1""-WF-030270-AK1/B01","SCBRAN"
"=1140875506/90991","SCFITT","/ASBJ-2""-WF-030108-AK1/B03","SCBRAN"
"=1140867314/186173","SCFITT","/ASBJ-2""-WF-030108-AK1/B02","SCBRAN"
"=1140891890/43610","SCFITT","/ASBJ-4""-WF-030274-AK1/B02","SCBRAN"
"=1140867314/185175","SCFITT","/ASBJ-4""-WF-030275-AK1/B01","SCBRAN"
"=1140867314/241246","SCFITT","/ASBJ-8""-WF-030111-AK1/B39","SCBRAN"
"=1140867314/179515","SCFITT","/ASBJ-8""-WF-030111-AK1/B02","SCBRAN"
"=1140891890/43602","SCFITT","/ASBJ-4""-WF-030272-AK1/B01","SCBRAN"
"=1140867314/185157","SCFITT","/ASBJ-4""-WF-030273-AK1/B01","SCBRAN"
"=1140867314/241226","SCFITT","/ASBJ-6""-WF-030112-AK1/B18","SCBRAN"
"=1140867314/127168","SCFITT","/ASBJ-6""-WF-030112-AK1/B10","SCBRAN"
"=1140875506/90689","SCFITT","/ASBJ-2""-WF-030325-AK1/B01","SCBRAN"
"=1140867314/241274","SCFITT","/ASBJ-4""-WF-030115-AK1/B17","SCBRAN"
"=1140867314/127751","SCFITT","/ASBJ-4""-WF-030115-AK1/B02","SCBRAN"
"=1140875506/90681","SCFITT","/ASBJ-2""-WF-030324-AK1/B01","SCBRAN"
"=1140867314/241260","SCFITT","/ASBJ-4""-WF-030116-AK1/B16","SCBRAN"
"=1140867314/127936","SCFITT","/ASBJ-4""-WF-030116-AK1/B02","SCBRAN"
"=1140867314/248537","SCFITT","/ASBJ-2""-WF-030269-AK1/B01","SCBRAN"
"=1140867314/241208","SCFITT","/ASBJ-3""-WF-030105-AK1/B24","SCBRAN"
"=1140867314/179505","SCFITT","/ASBJ-3""-WF-030105-AK1/B14","SCBRAN"
"=1140883698/76227","SCFITT","/ASBJ-1""-WF-030268-AK1/B01","SCBRAN"
"=1140867314/126933","SCFITT","/ASBJ-4""-WF-030274-AK1/B01","SCBRAN"
"=1140867314/185186","SCFITT","/ASBJ-4""-WF-030275-AK1/B02","SCBRAN"
"=1140867314/127187","SCFITT","/ASBJ-4""-WF-030272-AK1/B02","SCBRAN"
"=1140867314/184987","SCFITT","/ASBJ-4""-WF-030273-AK1/B02","SCBRAN"
"=1140867314/127971","SCFITT","/ASBJ-2""-WF-030324-AK1/B02","SCBRAN"
"=1140867314/127786","SCFITT","/ASBJ-2""-WF-030325-AK1/B02","SCBRAN"
"=1140867314/179493","SCFITT","/ASBJ-2""-WF-030269-AK1/B02","SCBRAN"
"=1140875506/90825","SCFITT","/ASBJ-1""-WF-030271-AK1/B02","SCBRAN"
"=1140875506/90999","SCFITT","/ASBJ-1""-WF-030270-AK1/B02","SCBRAN"
"=1140867314/186212","SCFITT","/ASBJ-1""-WF-030270-AK1/B03","SCBRAN"
"=1140867314/130598","SCFITT","/ASBJ-4""-WF-030115-AK1/B01","SCBRAN"
"=1140867314/130600","SCFITT","/ASBJ-4""-WF-030116-AK1/B01","SCBRAN"
"=1140867314/179813","SCFITT","/ASBJ-4""-WF-030151-AK1/B01","SCBRAN"
"=1140867314/130582","SCFITT","/ASBJ-4""-WF-030117-AK1/B01","SCBRAN"
"=1140867314/130584","SCFITT","/ASBJ-4""-WF-030118-AK1/B18","SCBRAN"
"=1140867314/130586","SCFITT","/ASBJ-4""-WF-030119-AK1/B17","SCBRAN"
"=1140883698/67240","SCFITT","/ASBJ-2""-WF-030276-AK1/B01","SCBRAN"
"=1140867314/179543","SCFITT","/ASBJ-4""-WF-030119-AK1/B18","SCBRAN"
"=1140900082/27249","SCFITT","/ASBJ-2""-WF-030280-AK1/B01","SCBRAN"
"=1140867314/179923","SCFITT","/ASBJ-3""-WF-030121-AK1/B15","SCBRAN"
"=1140867314/248533","SCFITT","/ASBJ-2""-WF-030288-AK1/B01","SCBRAN"
"=1140883698/79995","SCFITT","/ASBJ-3""-WF-030123-AK1/B02","SCBRAN"
"=1140883698/80000","SCFITT","/ASBJ-3""-WF-030123-AK1/B16","SCBRAN"
"=1140883698/80004","SCFITT","/ASBJ-3""-WF-030123-AK1/B14","SCBRAN"
"=1140883698/80006","SCFITT","/ASBJ-3""-WF-030123-AK1/B13","SCBRAN"
"=1140883698/80008","SCFITT","/ASBJ-3""-WF-030123-AK1/B12","SCBRAN"
"=1140883698/80010","SCFITT","/ASBJ-3""-WF-030123-AK1/B11","SCBRAN"
"=1140883698/80017","SCFITT","/ASBJ-3""-WF-030123-AK1/B15","SCBRAN"
"=1140883698/80021","SCFITT","/ASBJ-3""-WF-030123-AK1/B09","SCBRAN"
"=1140883698/80023","SCFITT","/ASBJ-3""-WF-030123-AK1/B10","SCBRAN"
"=1140883698/80076","SCFITT","/ASBJ-3""-WF-030123-AK1/B08","SCBRAN"
"=1140883698/80078","SCFITT","/ASBJ-3""-WF-030123-AK1/B07","SCBRAN"
"=1140883698/80087","SCFITT","/ASBJ-3""-WF-030123-AK1/B03","SCBRAN"
"=1140883698/80089","SCFITT","/ASBJ-3""-WF-030123-AK1/B04","SCBRAN"
"=1140883698/80091","SCFITT","/ASBJ-3""-WF-030123-AK1/B05","SCBRAN"
"=1140883698/80093","SCFITT","/ASBJ-3""-WF-030123-AK1/B06","SCBRAN"
"=1140875506/106537","SCFITT","/ASBJ-2""-WF-030311-AK1/B01","SCBRAN"
"=1140875506/106541","SCFITT","/ASBJ-2""-WF-030286-AK1/B01","SCBRAN"
"=1140875506/106559","SCFITT","/ASBJ-4""-WF-030125-AK1/B02","SCBRAN"
"=1140883698/67312","SCFITT","/ASBJ-2""-WF-030277-AK1/B01","SCBRAN"
"=1140867314/241302","SCFITT","/ASBJ-4""-WF-030118-AK1/B33","SCBRAN"
"=1140867314/179627","SCFITT","/ASBJ-4""-WF-030118-AK1/B19","SCBRAN"
"=1140900082/27139","SCFITT","/ASBJ-2""-WF-030278-AK1/B01","SCBRAN"
"=1140867314/241316","SCFITT","/ASBJ-4""-WF-030117-AK1/B16","SCBRAN"
"=1140867314/179651","SCFITT","/ASBJ-4""-WF-030117-AK1/B02","SCBRAN"
"=1140900082/27149","SCFITT","/ASBJ-2""-WF-030279-AK1/B01","SCBRAN"
"=1140867314/241330","SCFITT","/ASBJ-4""-WF-030151-AK1/B16","SCBRAN"
"=1140867314/179687","SCFITT","/ASBJ-4""-WF-030151-AK1/B02","SCBRAN"
"=1140875506/106721","SCFITT","/ASBJ-2""-WF-030316-AK1/B01","SCBRAN"
"=1140875506/106735","SCFITT","/ASBJ-2""-WF-030287-AK1/B01","SCBRAN"
"=1140875506/106741","SCFITT","/ASBJ-4""-WF-030124-AK1/B02","SCBRAN"
"=1140867314/248527","SCFITT","/ASBJ-2""-WF-030289-AK1/B01","SCBRAN"
"=1140883698/79602","SCFITT","/ASBJ-3""-WF-030122-AK1/B02","SCBRAN"
"=1140883698/79604","SCFITT","/ASBJ-3""-WF-030122-AK1/B16","SCBRAN"
"=1140883698/79608","SCFITT","/ASBJ-3""-WF-030122-AK1/B14","SCBRAN"
"=1140883698/79610","SCFITT","/ASBJ-3""-WF-030122-AK1/B13","SCBRAN"
"=1140883698/79612","SCFITT","/ASBJ-3""-WF-030122-AK1/B12","SCBRAN"
"=1140883698/79614","SCFITT","/ASBJ-3""-WF-030122-AK1/B11","SCBRAN"
"=1140883698/79621","SCFITT","/ASBJ-3""-WF-030122-AK1/B15","SCBRAN"
"=1140883698/79625","SCFITT","/ASBJ-3""-WF-030122-AK1/B09","SCBRAN"
"=1140883698/79627","SCFITT","/ASBJ-3""-WF-030122-AK1/B10","SCBRAN"
"=1140883698/79680","SCFITT","/ASBJ-3""-WF-030122-AK1/B08","SCBRAN"
"=1140883698/79682","SCFITT","/ASBJ-3""-WF-030122-AK1/B07","SCBRAN"
"=1140883698/79691","SCFITT","/ASBJ-3""-WF-030122-AK1/B03","SCBRAN"
"=1140883698/79693","SCFITT","/ASBJ-3""-WF-030122-AK1/B04","SCBRAN"
"=1140883698/79695","SCFITT","/ASBJ-3""-WF-030122-AK1/B05","SCBRAN"
"=1140883698/79697","SCFITT","/ASBJ-3""-WF-030122-AK1/B06","SCBRAN"
"=1140900082/27255","SCFITT","/ASBJ-2""-WF-030283-AK1/B01","SCBRAN"
"=1140867314/241386","SCFITT","/ASBJ-3""-WF-030120-AK1/B17","SCBRAN"
