Column1,ObjNAME,ObjTYPE,Path,ObjREFERENCE,ObjREFERENCEtype,,
1549,/ASBHA-EP-3832,SCEQUI,/ASBHA-EP-3832/N6,"/ASBH-3""-WI-383202-FD1/B01",SCBRAN,,"/ASBH-2""-WP-100020-AR1/B01"
1550,/ASBHA-EP-3832,SCEQUI,/ASBHA-EP-3832/N2,"/ASBH-20""-WI-383213-FD4/B02",SCBRAN,,"/ASBH-2""-WP-100021-AR1/B01"
1556,/ASBHA-EP-3832,SCEQUI,/ASBHA-EP-3832/N6,"/ASBH-2""-WI-384059-FD1/B01",SCBRAN,,"/ASBH-2""-WP-100022-AR1/B01"
1558,/ASBHA-EP-3830,SCEQUI,/ASBHA-EP-3830/N2,"/ASBH-10""-WI-383004-FD4/B01",SCBRAN,,"/ASBH-3""-WP-100002-AR1/B01"
1559,/ASBHA-EP-3830,SCEQUI,/ASBHA-EP-3830/N3,"/ASBH-4""-WI-383001-FD1/B01",SCBRAN,,"/ASBH-3""-WP-100002-AR1/B02"
1560,/ASBHA-EP-3830,SCEQUI,/ASBHA-EP-3830/N6,"/ASBH-3""-WI-383002-FD1/B01",SCBRAN,,"/ASBH-3""-WP-100002-AR1/B03"
1561,/ASBHA-EP-3830,SCEQUI,/ASBHA-EP-3830/N4,"/ASBH-2""-WI-383005-FD1/B01",SCBRAN,,"/ASBH-3""-WP-100002-AR1/B04"
1562,/ASBHA-EP-3830,SCEQUI,/ASBHA-EP-3830/N2,"/ASBH-14""-WI-383013-FD4/B01",SCBRAN,,"/ASBH-3""-WP-100002-AR1/B05"
1565,/ASBHA-EP-3830,SCEQUI,/ASBHA-EP-3830/N3,"/ASBH-2""-WI-384052-FD1/B01",SCBRAN,,"/ASBH-3""-WP-100003-AR1/B01"
1570,/ASBHA-EP-3830,SCEQUI,/ASBHA-EP-3830/N6,"/ASBH-2""-WI-384053-FD1/B01",SCBRAN,,"/ASBH-3""-WP-100003-AR1/B02"
1572,/ASBHA-EP-3815,SCEQUI,/ASBHA-EP-3815/N3,"/ASBH-8""-PHS-381501-FD1/B01",SCBRAN,,"/ASBH-3""-WP-100003-AR1/B03"
1573,/ASBHA-EP-3815,SCEQUI,/ASBHA-EP-3815/N2,"/ASBH-18""-PHS-381504-FD6/B01",SCBRAN,,"/ASBH-3""-WP-100003-AR1/B05"
1574,/ASBHA-EP-3815,SCEQUI,/ASBHA-EP-3815/N6,"/ASBH-3""-PHS-381502-FD1/B01",SCBRAN,,/ASBHA-T-3501
1575,/ASBHA-EP-3815,SCEQUI,/ASBHA-EP-3815/N9,"/ASBH-4""-PHS-381503-FD1/B01",SCBRAN,,"/ASBH-0.25""-WI-355047-FD1/B01"
1576,/ASBHA-EP-3815,SCEQUI,/ASBHA-EP-3815/N4,"/ASBH-2""-PHS-381507-FD6/B01",SCBRAN,,"/ASBH-0.375""-WI-355091-FD1/B01"
1579,/ASBHA-EP-3815,SCEQUI,/ASBHA-EP-3815/N2,"/ASBH-4""-PHS-381505-FD6/B01",SCBRAN,,"/ASBH-0.375""-WI-355092-FD1/B01"
1581,/ASBHA-EP-3815,SCEQUI,/ASBHA-EP-3815/N2,"/ASBH-2""-PHS-381509-FD6/B01",SCBRAN,,"/ASBH-1""-WI-355066-FD1/B01"
1585,/ASBHA-EP-3815,SCEQUI,/ASBHA-EP-3815/N2,"/ASBH-18""-PHS-381504-FD6/B02",SCBRAN,,"/ASBH-2""-WI-355046-FD1/B01"
1587,/ASBHA-EP-3815,SCEQUI,/ASBHA-EP-3815/N2,"/ASBH-18""-PHS-381504-FD6/B03",SCBRAN,,"/ASBH-2""-WI-355055-FD1/B01"
1589,/ASBHA-EP-3815,SCEQUI,/ASBHA-EP-3815/N2,"/ASBH-18""-PHS-381504-FD6/B04",SCBRAN,,"/ASBH-2""-WI-355056-FD1/B01"
1591,/ASBHA-EP-3815,SCEQUI,/ASBHA-EP-3815/N2,"/ASBH-20""-PHS-381513-FD6/B01",SCBRAN,,"/ASBH-2""-WI-355062-FD1/B01"
1593,/ASBHA-EP-3815,SCEQUI,/ASBHA-EP-3815/N2,"/ASBH-18""-PHS-381504-FD6/B05",SCBRAN,,"/ASBH-2""-WI-355063-FD1/B01"
1595,/ASBHA-EP-3815,SCEQUI,/ASBHA-EP-3815/N2,"/ASBH-18""-PHS-381504-FD6/B06",SCBRAN,,"/ASBH-2""-WI-355064-FD1/B01"
1598,/ASBHA-EP-3815,SCEQUI,/ASBHA-EP-3815/N6,"/ASBH-2""-PHS-384005-FD1/B01",SCBRAN,,"/ASBH-2""-WI-355079-FD1/B01"
1602,/ASBHA-T-3910,SCEQUI,/ASBHA-T-3910/N1,"/ASBH-2""-CY-392176-AS1/B01",SCBRAN,,"/ASBH-2""-WI-355080-FD1/B01"
1603,/ASBHA-T-3910,SCEQUI,/ASBHA-T-3910/N5,"/ASBH-2""-CY-392138-AT1/B01",SCBRAN,,"/ASBH-2""-WI-355081-FD1/B01"
1604,/ASBHA-T-3910,SCEQUI,/ASBHA-T-3910/N2,"/ASBH-2""-CY-392179-AS1/B01",SCBRAN,,"/ASBH-2""-WI-355084-FD1/B01"
1605,/ASBHA-T-3910,SCEQUI,/ASBHA-T-3910/N2,"/ASBH-2""-CY-392180-AS1/B01",SCBRAN,,"/ASBH-2""-WI-355085-FD1/B01"
1608,/ASBHA-T-3910,SCEQUI,/ASBHA-T-3910/N2,"/ASBH-2""-CY-392180-AS1/B02",SCBRAN,,"/ASBH-2""-WI-355086-FD1/B01"
1610,/ASBHA-T-3910,SCEQUI,/ASBHA-T-3910/N2,"/ASBH-2""-CY-392180-AS1/B03",SCBRAN,,"/ASBH-2""-WI-355087-FD1/B01"
1612,/ASBHA-T-3910,SCEQUI,/ASBHA-T-3910/N2,"/ASBH-2""-CY-392180-AS1/B04",SCBRAN,,"/ASBH-2""-WI-355087-FD1/B02"
1615,/ASBHA-P-3940,SCEQUI,=1073763642/123586,"/ASBH-2""-CY-392181-AS1/B01",SCBRAN,,"/ASBH-2""-WI-355094-FD1/B01"
1616,/ASBHA-P-3940,SCEQUI,=1073763642/123587,"/ASBH-2""-CY-392179-AS1/B01",SCBRAN,,"/ASBH-2""-WI-355094-FD1/B02"
1617,/ASBHA-P-3940,SCEQUI,=1073763642/123586,"/ASBH-2""-CY-392181-AS1/B05",SCBRAN,,"/ASBH-2""-WI-355094-FD1/B03"
1621,/ASBHA-P-3940,SCEQUI,=1073763642/123586,"/ASBH-2""-CY-392127-AS1/B01",SCBRAN,,"/ASBH-2""-WI-355095-FD1/B01"
1622,/ASBHA-P-3940,SCEQUI,=1073763642/123587,"/ASBH-2""-CY-392180-AS1/B01",SCBRAN,,"/ASBH-2""-WI-355095-FD1/B02"
1625,/ASBHA-P-3940,SCEQUI,=1073763642/123586,"/ASBH-2""-CY-392127-AS1/B07",SCBRAN,,"/ASBH-3""-WI-355036-FD1/B01"
1627,/ASBHA-P-3940,SCEQUI,=1073763642/123586,"/ASBH-2""-CY-392127-AS1/B02",SCBRAN,,"/ASBH-3""-WI-355037-FD1/B01"
1629,/ASBHA-P-3940,SCEQUI,=1073763642/123586,"/ASBH-2""-CY-392127-AS1/B04",SCBRAN,,"/ASBH-3""-WI-355037-FD1/B02"
1631,/ASBHA-P-3940,SCEQUI,=1073763642/123586,"/ASBH-2""-CY-392153-AS1/B03",SCBRAN,,"/ASBH-3""-WI-355038-FD1/B01"
1633,/ASBHA-P-3940,SCEQUI,=1073763642/123586,"/ASBH-2""-CY-392185-AS1/B01",SCBRAN,,"/ASBH-3""-WI-355039-FD1/B05"
1636,/ASBHA-P-3940,SCEQUI,=1073763642/123587,"/ASBH-2""-CY-392180-AS1/B02",SCBRAN,,"/ASBH-3""-WI-355043-FD1/B01"
1638,/ASBHA-P-3940,SCEQUI,=1073763642/123587,"/ASBH-2""-CY-392180-AS1/B03",SCBRAN,,"/ASBH-3""-WI-355043-FD1/B02"
1640,/ASBHA-P-3940,SCEQUI,=1073763642/123587,"/ASBH-2""-CY-392180-AS1/B04",SCBRAN,,"/ASBH-3""-WI-355043-FD1/B03"
1643,/ASBHA-P-3940,SCEQUI,=1073763642/123586,"/ASBH-2""-CY-392127-AS1/B03",SCBRAN,,"/ASBH-3""-WI-355053-FD1/B01"
1645,/ASBHA-P-3940,SCEQUI,=1073763642/123586,"/ASBH-2""-CY-392127-AS1/B05",SCBRAN,,"/ASBH-3""-WI-355067-FD1/B01"
1647,/ASBHA-P-3940,SCEQUI,=1073763642/123586,"/ASBH-1.5""--392159-AS1/B01",SCBRAN,,"/ASBH-3""-WI-355074-FD1/B01"
1650,/ASBHA-FIL-3506,SCEQUI,=1073771834/19058,"/ASBH-3""-WI-355043-FD1/B05",SCBRAN,,"/ASBH-3""-WI-355088-FD1/B01"
1651,/ASBHA-FIL-3506,SCEQUI,=1073771834/19058,"/ASBH-3""-WI-355043-FD1/B06",SCBRAN,,"/ASBH-3""-WI-355089-FD1/B01"
1653,/ASBHA-FIL-3506,SCEQUI,=1073771834/19058,"/ASBH-3""-WI-355043-FD1/B07",SCBRAN,,"/ASBH-4""-WI-355057-FD1/B01"
1654,/ASBHA-P-3942,SCEQUI,/=1073763642/163056/N2,"/ASBH-0.5""-CY-392193-AH1/B01",SCBRAN,,"/ASBH-4""-WI-355057-FD1/B03"
1655,/ASBHA-EP-3821,SCEQUI,/ASBHA-EP-3821/N4,"/ASBH-2""-GPS-380084-ED1/B01",SCBRAN,,"/ASBH-8""-WI-355058-FD1/B01"
1656,/ASBHA-EP-3821,SCEQUI,/ASBHA-EP-3821/N6,"/ASBH-3""-GPS-384001-ED1-P/B01",SCBRAN,,"/ASBH-8""-WI-355058-FD1/B02"
1657,/ASBHA-EP-3821,SCEQUI,/ASBHA-EP-3821/N9,"/ASBH-2""-GPS-382103-ED1-P/B01",SCBRAN,,/ASBH-Unset-WI-355071-FD1/B01
1658,/ASBHA-EP-3821,SCEQUI,/ASBHA-EP-3821/N2,"/ASBH-10""-GPS-382104-ED3-P/B01",SCBRAN,,/ASBHA-T-3503
1659,/ASBHA-EP-3821,SCEQUI,/ASBHA-EP-3821/N3,"/ASBH-4""-GPS-382102-ED1-P/B01",SCBRAN,,"/ASBH-10""-WI-355029-AR1/B01"
1660,/ASBHA-EP-3821,SCEQUI,/ASBHA-EP-3821/N6,"/ASBH-2""-GPS-384032-ED1/B01",SCBRAN,,"/ASBH-14""-CY-355015-AR1/B01"
1664,/ASBHA-EP-3821,SCEQUI,/ASBHA-EP-3821/N2,"/ASBH-8""-GPS-382113-ED3-P/B01",SCBRAN,,"/ASBH-14""-CY-355119-AR1/B01"
1666,/ASBHA-EP-3821,SCEQUI,/ASBHA-EP-3821/N3,"/ASBH-2""-GPS-384033-ED1/B01",SCBRAN,,"/ASBH-14""-CY-355119-AR1/B02"
1671,/ASBHA-EP-3821,SCEQUI,/ASBHA-EP-3821/N2,"/ASBH-8""-GPS-382113-ED3-P/B02",SCBRAN,,"/ASBH-14""-CY-355120-AR1/B01"
1674,/ASBHA-EP-3821,SCEQUI,/ASBHA-EP-3821/N3,"/ASBH-10""-GPS-382104-ED3-P/B03",SCBRAN,,"/ASBH-14""-CY-355120-AR1/B02"
1676,/ASBHA-EP-3821,SCEQUI,/ASBHA-EP-3821/N3,"/ASBH-6""-GPS-381904-ED3-P/B03",SCBRAN,,"/ASBH-14""-CY-355122-AR1/B01"
1677,/ASBHA-EP-3821,SCEQUI,/ASBHA-EP-3821/N3,"/ASBH-4""-GPS-383901-ED1-P/B01",SCBRAN,,"/ASBH-2""-CY-355118-AR1/B01"
1678,/ASBHA-T-3925,SCEQUI,/ASBHA-T-3925/N,"/ASBH-3""-DO-392503-AT1/B01",SCBRAN,,"/ASBH-3""-CY-355116-AR1/B01"
1679,/ASBHA-V-5101,SCEQUI,/ASBHA-V-5101/N2,"/ASBH-4""-WW-512006-AO1/B01",SCBRAN,,"/ASBH-3""-CY-355116-AR1/B02"
1680,/ASBHA-FIL-3518,SCEQUI,/ASBHA-FIL-3518/N2,"/ASBH-14""-CY-355121-AR1/B02",SCBRAN,,"/ASBH-3""-CY-355117-AR1/B01"
1681,/ASBHA-FIL-3518,SCEQUI,/ASBHA-FIL-3518/N2,"/ASBH-14""-CY-355121-AR1/B01",SCBRAN,,/ASBHA-T-3901
1683,/ASBHA-FIL-3518,SCEQUI,/ASBHA-FIL-3518/N1,"/ASBH-14""-CY-355120-AR1/B02",SCBRAN,,"/ASBH-0.5""-CI-392009-IT1/B03"
1684,/ASBHA-FIL-3518,SCEQUI,/ASBHA-FIL-3518/N1,"/ASBH-14""-CY-355120-AR1/B01",SCBRAN,,"/ASBH-1""-CI-392003-IT1/B01"
1686,/ASBHA-FIL-3518,SCEQUI,/ASBHA-FIL-3518/N1,"/ASBH-14""-CY-355119-AR1/B01",SCBRAN,,"/ASBH-2""-CI-390001-AS1/B01"
1687,/ASBHA-FIL-3518,SCEQUI,/ASBHA-FIL-3518/N1,"/ASBH-14""-CY-355119-AR1/B02",SCBRAN,,"/ASBH-3""-CI-390027-AS1/B01"
1691,/ASBHA-EP-3812,SCEQUI,/ASBHA-EP-3812/N3,"/ASBH-8""-GPS-381201-AD4/B01",SCBRAN,,/ASBHA-T-3902
1692,/ASBHA-EP-3812,SCEQUI,/ASBHA-EP-3812/N2,"/ASBH-20""-GPS-381204-AD5/B01",SCBRAN,,"/ASBH-0.75""-CI-392024-IT1/B01"
1693,/ASBHA-EP-3812,SCEQUI,/ASBHA-EP-3812/N6,"/ASBH-3""-GPS-381202-AD4/B01",SCBRAN,,"/ASBH-1""-CI-392018-IT1/B07"
1694,/ASBHA-EP-3812,SCEQUI,/ASBHA-EP-3812/N9,"/ASBH-4""-GPS-381203-AD4/B01",SCBRAN,,"/ASBH-1""-CI-392122-IT1/B01"
1698,/ASBHA-EP-3812,SCEQUI,/ASBHA-EP-3812/N2,"/ASBH-20""-GPS-381204-AD5/B02",SCBRAN,,"/ASBH-1""-CI-392253-IT1/B01"
1700,/ASBHA-EP-3812,SCEQUI,/ASBHA-EP-3812/N2,"/ASBH-20""-GPS-381204-AD5/B03",SCBRAN,,"/ASBH-2""-CB-390002-AS1/B01"
1702,/ASBHA-EP-3812,SCEQUI,/ASBHA-EP-3812/N2,"/ASBH-20""-GPS-381204-AD5/B04",SCBRAN,,"/ASBH-3""-CI-390097-AS1/B01"
1704,/ASBHA-EP-3812,SCEQUI,/ASBHA-EP-3812/N2,"/ASBH-14""-GPS-381213-AD5/B01",SCBRAN,,/ASBHA-T-3903
1706,/ASBHA-EP-3812,SCEQUI,/ASBHA-EP-3812/N2,"/ASBH-20""-GPS-381204-AD5/B05",SCBRAN,,"/ASBH-0.5""-CI-392032-IT1/B01"
1709,/ASBHA-EP-3812,SCEQUI,/ASBHA-EP-3812/N6,"/ASBH-2""-GPS-384020-AD4/B01",SCBRAN,,"/ASBH-0.5""-CI-392037-IT1/B01"
1713,/ASBHA-EP-3812,SCEQUI,/ASBHA-EP-3812/N2,"/ASBH-14""-GPS-381213-AD5/B02",SCBRAN,,"/ASBH-0.5""-CI-392040-IT1/B01"
1715,/ASBHA-EP-3812,SCEQUI,/ASBHA-EP-3812/N3,"/ASBH-6""-GPS-380901-AD4/B01",SCBRAN,,"/ASBH-0.5""-CI-392121-IT1/B01"
1716,/ASBHA-EP-3812,SCEQUI,/ASBHA-EP-3812/N3,"/ASBH-8""-GPS-383701-AD4/B01",SCBRAN,,"/ASBH-1""-CI-392033-IT1/B01"
1717,/ASBHA-EP-3812,SCEQUI,/ASBHA-EP-3812/N3,"/ASBH-8""-GPS-381001-AD4/B01",SCBRAN,,"/ASBH-1""-CI-392033-IT1/B02"
1718,/ASBHA-EP-3812,SCEQUI,/ASBHA-EP-3812/N3,"/ASBH-8""-GPS-381101-AD4/B01",SCBRAN,,"/ASBH-1""-CI-392033-IT1/B03"
1719,/ASBHA-EP-3831,SCEQUI,/ASBHA-EP-3831/N2,"/ASBH-20""-WI-383104-FD4/B01",SCBRAN,,"/ASBH-1""-CI-392033-IT1/B04"
1720,/ASBHA-EP-3831,SCEQUI,/ASBHA-EP-3831/N3,"/ASBH-8""-WI-383101-FD1/B01",SCBRAN,,"/ASBH-1""-CI-392033-IT1/B05"
1721,/ASBHA-EP-3831,SCEQUI,/ASBHA-EP-3831/N9,"/ASBH-4""-WI-383103-FD1/B01",SCBRAN,,"/ASBH-2""-CD-390003-AS1/B01"
1722,/ASBHA-EP-3831,SCEQUI,/ASBHA-EP-3831/N6,"/ASBH-3""-WI-383102-FD1/B01",SCBRAN,,"/ASBH-3""-CI-390028-AS1/B01"
1723,/ASBHA-EP-3825,SCEQUI,/ASBHA-EP-3825/N5B,"/ASBH-4""-DPS-380267-BX1-P/B01",SCBRAN,,/ASBHA-T-3904
1724,/ASBHA-EP-3825,SCEQUI,/ASBHA-EP-3825/N2,"/ASBH-26""-WOS-380257-BD2/B01",SCBRAN,,"/ASBH-0.5""-CI-392049-IT1/B01"
1725,/ASBHA-EP-3825,SCEQUI,/ASBHA-EP-3825/N3,"/ASBH-8""-WOS-380258-BX1-P/B01",SCBRAN,,"/ASBH-1""-CI-392045-IT1/B01"
1726,/ASBHA-EP-3825,SCEQUI,/ASBHA-EP-3825/N9,"/ASBH-4""-WOS-380259-BX1-P/B01",SCBRAN,,"/ASBH-1""-CI-392045-IT1/B02"
1727,/ASBHA-EP-3825,SCEQUI,/ASBHA-EP-3825/N4,"/ASBH-2""-WOS-380261-BX1/B01",SCBRAN,,"/ASBH-1""-CI-392045-IT1/B03"
1728,/ASBHA-EP-3825,SCEQUI,/ASBHA-EP-3825/N6,"/ASBH-3""-WOS-380260-BX1/B02",SCBRAN,,"/ASBH-2""-CF-390004-AS1/B01"
1729,/ASBHA-EP-3825,SCEQUI,/ASBHA-EP-3825/N5A,"/ASBH-4""-DPS-380266-BX1-P/B01",SCBRAN,,"/ASBH-3""-CF-390029-AS1/B01"
1730,/ASBHA-EP-3803,SCEQUI,/ASBHA-EP-3803/N3,"/ASBH-4""-OCS-380301-BD1/B01",SCBRAN,,"/ASBH-3""-CF-390029-AS1/B02"
1731,/ASBHA-EP-3803,SCEQUI,/ASBHA-EP-3803/N2,"/ASBH-10""-OCS-380304-BD2/B01",SCBRAN,,/ASBHA-T-3905
1732,/ASBHA-EP-3803,SCEQUI,/ASBHA-EP-3803/N6,"/ASBH-3""-OCS-380302-BD1/B01",SCBRAN,,"/ASBH-0.5""-CI-392058-IT1/B01"
1733,/ASBHA-EP-3803,SCEQUI,/ASBHA-EP-3803/N9,"/ASBH-2""-OCS-380303-BD1/B01",SCBRAN,,"/ASBH-0.5""-CI-392062-IT1/B01"
1734,/ASBHA-EP-3803,SCEQUI,/ASBHA-EP-3803/N4,"/ASBH-2""-OCS-380306-BD1/B03",SCBRAN,,"/ASBH-0.5""-CI-392064-IT1/B01"
1737,/ASBHA-EP-3803,SCEQUI,/ASBHA-EP-3803/N3,"/ASBH-2""-OCS-384068-BD1/B01",SCBRAN,,"/ASBH-0.5""-CI-392064-IT1/B02"
1740,/ASBHA-EP-3803,SCEQUI,/ASBHA-EP-3803/N2,"/ASBH-10""-OCS-380304-BD2/B02",SCBRAN,,"/ASBH-0.5""-CI-392064-IT1/B03"
1742,/ASBHA-EP-3803,SCEQUI,/ASBHA-EP-3803/N2,"/ASBH-10""-OCS-380304-BD2/B03",SCBRAN,,"/ASBH-0.5""-CI-392064-IT1/B04"
1744,/ASBHA-EP-3803,SCEQUI,/ASBHA-EP-3803/N2,"/ASBH-10""-OCS-380304-BD2/B04",SCBRAN,,"/ASBH-0.5""-CI-392065-IT1/B01"
1746,/ASBHA-EP-3803,SCEQUI,/ASBHA-EP-3803/N2,"/ASBH-8""-OCS-380313-BD2/B01",SCBRAN,,"/ASBH-0.5""-CI-392066-IT1/B01"
1748,/ASBHA-EP-3803,SCEQUI,/ASBHA-EP-3803/N2,"/ASBH-10""-OCS-380304-BD2/B06",SCBRAN,,"/ASBH-0.5""-CI-392066-IT1/B02"
1750,/ASBHA-EP-3803,SCEQUI,/ASBHA-EP-3803/N2,"/ASBH-10""-OCS-380304-BD2/B05",SCBRAN,,"/ASBH-0.5""-CI-392067-IT1/B01"
1753,/ASBHA-EP-3803,SCEQUI,/ASBHA-EP-3803/N6,"/ASBH-2""-OCS-384069-BD1/B01",SCBRAN,,"/ASBH-0.5""-CI-392067-IT1/B02"
1757,/ASBHA-V-5401,SCEQUI,/ASBHA-V-5401/N1,"/ASBH-3""-AI-540005-AS1/B01",SCBRAN,,"/ASBH-0.75""-CI-392057-IT1/B01"
1758,/ASBHA-V-5401,SCEQUI,/ASBHA-V-5401/N5,"/ASBH-4""-AI-540011-AS1/B01",SCBRAN,,"/ASBH-0.75""-CI-392063-IT1/B01"
1759,/ASBHA-V-5401,SCEQUI,/ASBHA-V-5401/N7,"/ASBH-2""-AI-541003-AD1/B01",SCBRAN,,"/ASBH-1""-CI-392059-IT1/B01"
1760,/ASBHA-V-5401,SCEQUI,/ASBHA-V-5401/N6,"/ASBH-2""-AI-540013-AS1/B01",SCBRAN,,"/ASBH-1""-CI-392059-IT1/B02"
1761,/ASBHA-V-5401,SCEQUI,/ASBHA-V-5401/N2,"/ASBH-3""-AI-540007-AS1/B01",SCBRAN,,"/ASBH-1""-CI-392060-IT1/B01"
1762,/ASBHA-V-5401,SCEQUI,/ASBHA-V-5401/N1,"/ASBH-3""-AI-540004-AS1/B01",SCBRAN,,"/ASBH-1""-CI-392060-IT1/B02"
1764,/ASBHA-V-5401,SCEQUI,/ASBHA-V-5401/N1,"/ASBH-3""-AI-540006-AS1/B01",SCBRAN,,"/ASBH-1""-CI-392060-IT1/B03"
1766,/ASBHA-V-5401,SCEQUI,/ASBHA-V-5401/N5,"/ASBH-2""-AI-540101-AS1/B01",SCBRAN,,"/ASBH-2""-CI-390005-AS1/B01"
1770,/ASBHA-V-5401,SCEQUI,/ASBHA-V-5401/N2,"/ASBH-2""-AI-540012-AS1/B02",SCBRAN,,"/ASBH-3""-CI-390030-AS1/B01"
1772,/ASBHA-V-5401,SCEQUI,/ASBHA-V-5401/N2,"/ASBH-3""-AI-540008-AS1/B01",SCBRAN,,/ASBHA-T-3906
1774,/ASBHA-V-5401,SCEQUI,/ASBHA-V-5401/N2,"/ASBH-3""-AI-540007-AS1/B02",SCBRAN,,"/ASBH-0.5""-CI-392075-IT1/B01"
1778,/ASBHA-V-1011,SCEQUI,=1073763642/125125,"/ASBH-1""-WS-101067-AR1/B01",SCBRAN,,"/ASBH-0.5""-CI-392079-IT1/B01"
1779,/ASBHA-EP-3839,SCEQUI,/ASBHA-EP-3839/N6,"/ASBH-3""-GPS-383902-ED1-P/B01",SCBRAN,,"/ASBH-0.5""-CI-392080-IT1/B01"
1780,/ASBHA-EP-3839,SCEQUI,/ASBHA-EP-3839/N9,"/ASBH-2""-GPS-383903-ED1/B01",SCBRAN,,"/ASBH-0.5""-CI-392116-IT1/B01"
1781,/ASBHA-EP-3839,SCEQUI,/ASBHA-EP-3839/N2,"/ASBH-10""-GPS-383904-ED3-P/B01",SCBRAN,,"/ASBH-1""-CI-392072-IT1/B01"
1782,/ASBHA-EP-3839,SCEQUI,/ASBHA-EP-3839/N3,"/ASBH-4""-GPS-383901-ED1-P/B01",SCBRAN,,"/ASBH-1""-CI-392073-IT1/B01"
1783,/ASBHA-EP-3839,SCEQUI,/ASBHA-EP-3839/N6,"/ASBH-2""-GPS-384034-ED1/B01",SCBRAN,,"/ASBH-2""-CB-390006-AS1/B01"
1787,/ASBHA-EP-3839,SCEQUI,/ASBHA-EP-3839/N2,"/ASBH-6""-GPS-383913-ED3-P/B01",SCBRAN,,"/ASBH-3""-CB-390031-AS1/B01"
1793,/ASBHA-EP-3839,SCEQUI,/ASBHA-EP-3839/N2,"/ASBH-6""-GPS-383913-ED3-P/B02",SCBRAN,,/ASBHA-T-3907
1795,/ASBHA-EP-3839,SCEQUI,/ASBHA-EP-3839/N3,"/ASBH-6""-GPS-381904-ED3-P/B03",SCBRAN,,"/ASBH-0.5""-CI-392086-IT1/B01"
1796,/ASBHA-EP-3839,SCEQUI,/ASBHA-EP-3839/N3,"/ASBH-10""-GPS-382104-ED3-P/B03",SCBRAN,,"/ASBH-0.5""-CI-392090-IT1/B01"
1797,/ASBHA-EP-3839,SCEQUI,/ASBHA-EP-3839/N3,"/ASBH-4""-GPS-382102-ED1-P/B01",SCBRAN,,"/ASBH-0.5""-CI-392094-IT1/B01"
1798,/ASBHA-EP-3839,SCEQUI,/ASBHA-EP-3839/N3,"/ASBH-2""-GPS-384033-ED1/B01",SCBRAN,,"/ASBH-2""-CF-390007-AS1/B01"
1799,/ASBHA-P-5004,SCEQUI,/ASBHA-P-5004/N1,"/ASBH-2""-DPS-500167-AX1/B01",SCBRAN,,"/ASBH-3""-CI-390032-AS1/B01"
1800,/ASBHA-P-5004,SCEQUI,/ASBHA-P-5004/N1,"/ASBH-4""-DPS-500162-AX2/B01",SCBRAN,,"/ASBH-3""-CI-390032-AS1/B02"
1801,/ASBHA-P-5004,SCEQUI,/ASBHA-P-5004/N1,"/ASBH-4""-DPS-500162-AX2/B02",SCBRAN,,/ASBHA-T-3908
1803,/ASBHA-P-5004,SCEQUI,/ASBHA-P-5004/N1,"/ASBH-4""-DPS-500163-AX2/B01",SCBRAN,,"/ASBH-0.5""-CI-392100-IT1/B01"
1806,/ASBHA-P-5004,SCEQUI,/ASBHA-P-5004/N2,"/ASBH-2""-DPS-500187-AX1/B01",SCBRAN,,"/ASBH-1""-CI-392101-IT1/B01"
1807,/ASBHA-P-5004,SCEQUI,/ASBHA-P-5004/N2,"/ASBH-2""-DPS-500188-AX1/B01",SCBRAN,,"/ASBH-2""-CX-390008-AS1/B01"
1808,/ASBHA-P-5004,SCEQUI,/ASBHA-P-5004/N2,"/ASBH-3""-DPS-500165-AX1/B05",SCBRAN,,"/ASBH-3""-CX-390033-AS1/B01"
1809,/ASBHA-P-5004,SCEQUI,/ASBHA-P-5004/N2,"/ASBH-3""-DPS-500165-AX1/B01",SCBRAN,,"/ASBH-3""-CX-390033-AS1/B02"
1810,/ASBHA-P-5004,SCEQUI,/ASBHA-P-5004/N2,"/ASBH-3""-DPS-500165-AX1/B04",SCBRAN,,/ASBHA-T-3909
1812,/ASBHA-P-5004,SCEQUI,/ASBHA-P-5004/N2,"/ASBH-3""-DPS-500165-AX1/B03",SCBRAN,,"/ASBH-1.5""--392159-AS1/B01"
1814,/ASBHA-P-5004,SCEQUI,/ASBHA-P-5004/N2,"/ASBH-2""-DPS-500186-AX1/B01",SCBRAN,,"/ASBH-2""-CY-392127-AS1/B01"
1818,/ASBHA-P-5004,SCEQUI,/ASBHA-P-5004/N1,"/ASBH-2""-DPS-500175-AX2/B01",SCBRAN,,"/ASBH-2""-CY-392127-AS1/B02"
1820,/ASBHA-P-5004,SCEQUI,/ASBHA-P-5004/N1,"/ASBH-4""-DPS-500163-AX2/B04",SCBRAN,,"/ASBH-2""-CY-392127-AS1/B03"
1822,/ASBHA-P-5004,SCEQUI,/ASBHA-P-5004/N1,"/ASBH-4""-DPS-500163-AX2/B05",SCBRAN,,"/ASBH-2""-CY-392127-AS1/B04"
1824,/ASBHA-P-5004,SCEQUI,/ASBHA-P-5004/N1,"/ASBH-4""-DPS-500163-AX2/B06",SCBRAN,,"/ASBH-2""-CY-392127-AS1/B05"
1828,/ASBHA-P-3930,SCEQUI,/ASBHA-P-3930/N,"/ASBH-2""-CY-392127-AS1/B01",SCBRAN,,"/ASBH-2""-CY-392127-AS1/B07"
1829,/ASBHA-P-3930,SCEQUI,=1073763642/123017,"/ASBH-2""-CY-392180-AS1/B01",SCBRAN,,"/ASBH-2""-CY-392153-AS1/B03"
